title  Photometry data for T356120921 from search centered on 19 50 50.248 .48 04 51.09 using the apass calibration catalog
Median of Right Ascension  297.70578, rms   0.00271
Median of Declination       48.07639, rms   0.00197
Median of magcal_magdep        10.65, rms      0.26
Median of magcal_local_rms      0.16, rms      0.33
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2431702.574699	1945.674177	10.52	 0.11	13.16	297.70581	 48.07748	 15.0	0.521	rh13223	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431702.650879	1945.674386	10.58	 0.07	12.61	297.70591	 48.07742	 15.9	0.530	rh13229	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431703.593424	1945.676968	10.56	 0.09	12.32	297.70592	 48.07742	 12.1	0.593	rh13239	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431703.680683	1945.677207	10.66	 0.11	12.71	297.70559	 48.07722	 18.0	0.568	rh13245	143	524288	1349412864	256	0.001389	19	11,13,14,17,18,19,21,22,28,30	8
2431704.592409	1945.679705	10.82	 0.09	12.18	297.70584	 48.07726	 14.1	0.608	rh13254	143	524288	1349410816	4480	0.000700	19	13,14,17,18,19,21,22,28,30	7,8,12
2431704.640194	1945.679836	10.69	 0.09	11.79	297.70601	 48.07774	 14.4	0.605	rh13257	143	524416	1479434240	4488	0.000700	7,19	13,14,17,18,19,21,27,28,30	3,7,8,12
2431705.649221	1945.682601	10.64	 0.09	13.15	297.70565	 48.07757	 12.1	0.478	rh13264	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431706.615657	1945.685248	10.46	 0.09	12.43	297.70605	 48.07734	 13.8	0.424	rh13273	144	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431706.690451	1945.685453	10.56	 0.09	12.60	297.70574	 48.07759	 16.2	0.577	rh13278	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431707.553006	1945.687816	10.62	 0.08	11.83	297.70783	 48.07638	-51.8	0.442	ac39198	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431707.578283	1945.687886	10.60	 0.10	12.87	297.70574	 48.07760	 15.0	0.563	rh13286	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431707.658617	1945.688106	10.77	 0.14	12.73	297.70557	 48.07708	 14.5	0.563	rh13289	143	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431709.580059	1945.693370	10.54	 0.09	12.31	297.70571	 48.07733	  9.2	0.511	rh13296	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431711.616459	1945.698949	10.67	 0.11	12.70	297.70587	 48.07739	 15.5	0.505	rh13299	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431711.655932	1945.699057	10.70	 0.09	12.88	297.70579	 48.07740	 15.9	0.510	rh13302	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431712.608168	1945.701666	10.62	 0.11	13.02	297.70588	 48.07725	 19.6	0.500	rh13309	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431712.646257	1945.701771	10.62	 0.10	12.81	297.70592	 48.07718	 16.0	0.509	rh13312	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431721.549456	1945.726163	10.65	 0.15	12.42	297.70577	 48.07697	-59.7	0.333	ac39211	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431721.628405	1945.726379	10.75	 0.13	12.24	297.70556	 48.07691	 66.2	0.197	ac39212	152	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431722.546008	1945.728893	10.56	 0.18	13.05	297.70626	 48.07709	-56.2	0.106	ac39213	130	524288	1349412866	256	0.000700	19	1,11,13,14,17,18,19,21,22,28,30	8
2431725.548472	1945.737119	10.59	 0.11	13.46	297.70657	 48.07762	-66.5	0.293	ac39216	138	71827456	1349410819	384	0.000700	19,22,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2431725.555051	1945.737137	10.66	 0.17	15.37	297.70655	 48.07779	 48.0	0.180	rh13321	151	524288	1349413890	320	0.000700	19	1,10,11,13,14,17,18,19,21,22,28,30	6,8
2431729.558560	1945.748106	10.58	 0.10	12.41	297.70616	 48.07746	 12.8	0.504	rh13328	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431731.597016	1945.753690	10.66	 0.08	12.99	297.70600	 48.07725	 12.8	0.464	rh13339	143	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431731.619176	1945.753751	10.44	 0.12	13.03	297.70593	 48.07749	 13.5	0.468	rh13341	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431732.526734	1945.756238	10.65	 0.26	13.82	297.70661	 48.07570	-69.0	0.101	ac39226	152	524288	1349412866	256	0.000700	19	1,11,13,14,17,18,19,21,22,28,30	8
2431733.539902	1945.759013	10.60	 0.15	13.06	297.70595	 48.07766	 12.2	0.489	rh13359	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431738.549982	1945.772740	10.66	 0.11	13.26	297.70536	 48.07720	 21.1	0.492	rh13381	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431746.577381	1945.794733	10.56	 0.12	11.69	297.70693	 48.07739	 78.2	0.407	ac39269	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431749.568044	1945.802926	11.03	 0.15	12.53	297.70854	 48.07715	 70.1	0.253	ac39275	134	268959872	1483628544	392	0.000700	7,19,28	13,14,17,18,19,21,22,27,28,30	3,7,8
2431750.605095	1945.805767	11.27	 0.17	11.81	297.70243	 48.07272	-68.1	0.087	ac39277	146	76021760	1349410819	384	0.000700	19,23,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2431756.538974	1945.822025	10.68	 0.09	12.58	297.70601	 48.07692	 12.1	0.525	rh13437	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431757.997078	1945.826019	10.65	 0.11	13.84	297.70591	 48.07747	 17.0	0.467	rh13449	143	524928	1886283776	257	1.000000	7,9,19	11,13,14,17,18,19,21,22,28,29,30	0,8
2431759.506775	1945.830156	10.69	 0.19	13.84	297.70273	 48.07744	 55.9	0.305	ac39293	152	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431759.510238	1945.830165	10.63	 0.12	12.82	297.70592	 48.07755	 11.8	0.544	rh13470	143	524416	1349412864	257	0.000700	7,19	11,13,14,17,18,19,21,22,28,30	0,8
2431765.526517	1945.846648	10.66	 0.17	13.18	297.70688	 48.07850	 77.1	0.333	ac39300	146	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431775.506087	1945.873989	10.81	 0.14	13.08	297.70584	 48.07735	 59.3	0.379	ac39314	134	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431811.464994	1945.972507	10.56	 0.10	12.97	297.70559	 48.07810	 33.9	0.252	ac39383	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431813.447007	1945.977937	10.60	 0.12	15.03	297.70666	 48.07759	 46.3	0.169	rh13659	151	524288	1349411840	448	0.000700	19	10,13,14,17,18,19,21,22,28,30	6,7,8
2431813.461896	1945.977978	10.44	 0.11	13.40	297.70655	 48.07903	 51.1	0.300	ac39394	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431877.895546	1946.154508	10.50	 0.22	13.36	297.70415	 48.07732	 27.5	0.471	ac39534	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431880.900202	1946.162740	10.75	 0.13	12.27	297.70601	 48.07643	 36.2	0.590	ac39539	151	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2431918.847551	1946.266706	10.51	 0.11	12.46	297.70550	 48.07478	  2.4	0.496	ac39600	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2431950.819180	1946.354299	10.59	 0.10	12.41	297.70455	 48.07769	-19.4	0.352	ac39642	146	540672	1349412864	256	0.000700	14,19	11,13,14,17,18,19,21,22,28,30	8
2431981.719420	1946.438957	10.52	 0.09	12.48	297.70510	 48.07701	 13.6	0.561	ac39668	130	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2431981.794909	1946.439164	10.44	 0.13	12.53	297.70583	 48.07815	 10.3	0.288	ac39670	134	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2431996.717374	1946.480048	10.54	 0.24	12.89	297.70708	 48.07694	 73.1	0.688	rh13936	152	302530560	1349150722	4352	0.000700	14,19,25,28	1,11,13,14,17,19,21,22,28,30	8,12
2431996.779013	1946.480216	10.42	 0.11	15.02	297.70517	 48.07734	 65.8	0.505	rh13937	152	524288	1349413888	320	0.000700	19	10,11,13,14,17,18,19,21,22,28,30	6,8
2431996.784900	1946.480233	10.65	 0.13	11.98	297.70548	 48.07692	-27.8	0.515	ac39690	146	34095104	1349412864	256	0.000700	14,19,25	11,13,14,17,18,19,21,22,28,30	8
2432006.716997	1946.507444	10.50	 0.08	12.32	297.70495	 48.07713	 -2.4	0.417	ac39712	131	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432008.644751	1946.512725	10.59	 0.09	12.21	297.70607	 48.07659	  6.1	0.411	ac39719	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432008.691152	1946.512852	10.66	 0.10	12.39	297.70639	 48.07701	-11.3	0.566	ac39720	134	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432009.773629	1946.515818	10.75	 0.19	12.53	297.70420	 48.07699	-31.9	0.383	ac39723	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432028.609531	1946.567423	10.61	 0.21	11.87	297.70648	 48.07813	 14.7	0.269	ac39742	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432041.640614	1946.603125	10.63	 0.13	13.29	297.70565	 48.07768	-84.3	0.099	ac39759	134	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432042.614685	1946.605794	10.88	 0.19	12.50	297.70623	 48.07785	-12.7	0.202	ac39763	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432048.595188	1946.622179	10.63	 0.16	13.51	297.70437	 48.07643	 25.6	0.357	ac39767	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432054.598521	1946.638626	10.30	 0.10	12.06	297.70715	 48.07565	  7.8	0.179	ac39774	131	524288	1349410819	384	0.000700	19	0,1,13,14,17,18,19,21,22,28,30	7,8
2432054.623453	1946.638694	10.55	 0.15	13.35	297.70640	 48.07741	 63.8	0.195	rh14002	152	524288	1349411840	448	0.000700	19	10,13,14,17,18,19,21,22,28,30	6,7,8
2432058.636742	1946.649690	10.85	 0.21	11.62	297.70323	 48.07410	 71.4	0.155	ac39779	146	8929280	1349412866	256	0.000700	14,19,23	1,11,13,14,17,18,19,21,22,28,30	8
2432065.543109	1946.668611	10.91	 0.15	12.00	297.70794	 48.07636	-45.0	0.149	ac39790	131	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432069.619390	1946.679779	10.46	 0.21	13.88	297.70550	 48.07840	-66.1	0.107	ac39805	134	524288	1349410816	384	0.006250	19	13,14,17,18,19,21,22,28,30	7,8
2432075.618489	1946.696215	10.92	 0.20	12.69	297.70758	 48.07567	-26.6	0.347	ac39813	134	524416	1483630592	264	0.000700	7,19	11,13,14,17,18,19,21,22,27,28,30	3,8
2432077.723795	1946.701983	10.40	 0.18	13.02	297.70550	 48.07810	-46.2	0.454	ac39815	146	336084992	1349410819	384	0.000700	14,19,26,28	0,1,13,14,17,18,19,21,22,28,30	7,8
2432080.541715	1946.709703	10.63	 0.22	14.84	297.70573	 48.07899	-35.5	0.076	ac39824	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432083.630410	1946.718166	10.51	 0.17	13.31	297.70605	 48.07876	-34.8	0.511	ac39834	146	540672	1349412864	256	0.000700	14,19	11,13,14,17,18,19,21,22,28,30	8
2432084.551824	1946.720690	10.64	 0.14	13.14	297.70639	 48.07787	-11.7	0.234	ac39838	130	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432092.545701	1946.742591	10.56	 0.16	12.24	297.70647	 48.07760	-45.9	0.116	ac39853	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432098.526719	1946.758977	10.57	 0.21	14.21	297.70409	 48.07708	 64.8	0.379	ac39868	152	524416	1349412867	257	0.000700	7,19	0,1,11,13,14,17,18,19,21,22,28,30	0,8
2432100.509769	1946.764410	10.70	 0.20	13.94	297.70296	 48.07719	 76.0	0.205	ac39877	152	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432101.515318	1946.767165	10.75	 0.17	13.17	297.70634	 48.07738	 30.3	0.192	ac39884	134	268960256	1886283776	256	1.000000	9,19,28	11,13,14,17,18,19,21,22,28,29,30	8
2432130.497409	1946.846568	10.58	 0.15	13.92	297.70548	 48.07758	-86.1	0.189	ac39944	134	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432276.864326	1947.247573	10.13	 0.10	13.18	297.71551	 48.08284	 38.2	0.738	ac40170	131	42467328	1349410816	4480	0.000700	19,23,25	13,14,17,18,19,21,22,28,30	7,8,12
2432297.831239	1947.305017	10.38	 0.18	13.77	297.71272	 48.08140	 42.2	0.527	ac40196	152	43515904	1349410816	384	0.000700	19,20,23,25	13,14,17,18,19,21,22,28,30	7,8
2432303.831702	1947.321457	10.70	 0.23	14.34	297.70815	 48.07723	 18.6	0.310	ac40206	134	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432316.798438	1947.356982	10.89	 0.18	14.18	297.70304	 48.07744	 -2.1	0.118	ac40220	152	524288	1349412866	256	0.000700	19	1,11,13,14,17,18,19,21,22,28,30	8
2432324.781753	1947.378854	10.46	 0.18	13.54	297.70395	 48.07717	 22.8	0.414	ac40229	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432352.789767	1947.455588	10.80	 0.13	12.48	297.70778	 48.07673	-36.0	0.203	ac40249	146	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432353.774255	1947.458286	10.33	 0.17	14.27	297.70694	 48.07841	 -7.9	0.465	ac40252	130	524288	1349411840	448	0.000700	19	10,13,14,17,18,19,21,22,28,30	6,7,8
2432364.766363	1947.488401	10.33	 0.22	13.82	297.71012	 48.08046	 39.7	0.627	ac40270	131	35127296	1349412866	4352	0.000700	19,20,25	1,11,13,14,17,18,19,21,22,28,30	8,12
2432365.776473	1947.491168	10.61	 0.14	12.95	297.70562	 48.07725	 27.0	0.098	ac40271	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432369.699515	1947.501916	10.29	 0.13	12.82	297.70612	 48.07763	 37.4	0.220	ac40275	134	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432380.690154	1947.532028	11.72	 0.21	12.87	297.70545	 48.08593	 12.3	0.194	ac40293	134	8945792	1349410819	385	0.000700	7,15,19,23	0,1,13,14,17,18,19,21,22,28,30	0,7,8
2432381.693330	1947.534776	10.80	 0.16	14.21	297.70612	 48.07703	 76.0	0.518	ir10094	151	277381248	1080714240	705	0.000700	7,15,19,23,28	10,13,14,17,19,21,22,30	0,6,7,9
2432382.707239	1947.537554	11.03	 0.14	15.76	297.70660	 48.07846	 37.4	0.269	ir10100	132	557056	1349413888	576	0.000700	15,19	10,11,13,14,17,18,19,21,22,28,30	6,9
2432384.695926	1947.543003	11.08	 0.22	11.75	297.69926	 48.07710	 -2.6	0.351	ac40303	131	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2432392.670043	1947.564849	10.54	 0.13	13.27	297.70748	 48.07765	 32.0	0.021	ac40314	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432396.706605	1947.575909	10.32	 0.17	13.68	297.70651	 48.07769	  8.7	0.101	ac40322	134	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432399.634032	1947.583929	11.03	 0.17	12.14	297.70761	 48.07646	 60.1	0.075	ac40325	152	524288	1349411840	448	0.000700	19	10,13,14,17,18,19,21,22,28,30	6,7,8
2432409.595344	1947.611220	10.86	 0.17	14.68	297.70688	 48.07640	 65.2	0.607	rh14318	138	67649536	1349410819	4480	0.000700	14,19,26	0,1,13,14,17,18,19,21,22,28,30	7,8,12
2432409.832196	1947.611869	10.73	99.00	14.56	297.70581	 48.07753	-49.1	0.276	ir10135	132	805869760	1215849472	712	0.001389	6,7,11,12,15,19,28,29	10,13,14,19,20,21,22,27,30	3,6,7,9
2432410.593653	1947.613955	10.62	 0.18	13.51	297.70760	 48.07791	 15.6	0.126	ac40346	134	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432410.606811	1947.613991	10.47	 0.29	15.09	297.70482	 48.07764	 55.4	0.451	rh14321	151	524288	1349413889	320	0.000700	19	0,10,11,13,14,17,18,19,21,22,28,30	6,8
2432411.599928	1947.616712	12.64	 0.58	13.44	297.71705	 48.06280	-64.0	0.329	ac40350	136	8947712	1080975363	384	0.000700	11,15,19,23	0,1,13,14,17,18,19,21,22,30	7,8
2432420.582942	1947.641323	10.77	 0.29	16.18	297.70592	 48.07765	-47.2	0.413	ir10153	132	268992640	1214934019	584	0.000700	7,15,19,28	0,1,10,11,13,14,17,19,21,22,27,30	3,6,9
2432420.589174	1947.641340	10.56	 0.17	14.20	297.70268	 48.07730	 49.9	0.098	ac40362	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432430.596752	1947.668758	11.88	 0.17	13.57	297.72464	 48.07191	 75.9	0.145	ac40381	134	8945664	1349410819	384	0.000700	15,19,23	0,1,13,14,17,18,19,21,22,28,30	7,8
2432430.639223	1947.668875	 0.00	 0.00	11.68	  0.00000	  0.00000	  0.0	0.000	ac40382	146	0	0	2048	-1.000000			11
2432433.618644	1947.677037	10.41	 0.15	13.28	297.70718	 48.07613	 69.8	0.087	ac40384	134	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432436.552581	1947.685076	10.92	 0.14	12.95	297.70551	 48.07746	 12.4	0.361	rh14340	143	540672	1349410816	384	0.000700	14,19	13,14,17,18,19,21,22,28,30	7,8
2432437.567839	1947.687857	10.73	 0.20	14.40	297.70330	 48.07744	 49.4	0.155	ac40389	152	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432446.573216	1947.712529	10.46	 0.24	14.24	297.71103	 48.07802	 55.8	0.378	ac40409	152	35127296	1349413890	320	0.000700	19,20,25	1,10,11,13,14,17,18,19,21,22,28,30	6,8
2432452.547688	1947.728898	10.63	 0.18	13.13	297.70614	 48.07737	-49.4	0.125	ac40420	146	540672	1349412864	256	0.000700	14,19	11,13,14,17,18,19,21,22,28,30	8
2432459.536696	1947.748046	10.49	 0.12	13.28	297.70407	 48.07685	 50.9	0.290	ac40423	152	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432462.529109	1947.756244	10.47	 0.12	13.47	297.70678	 48.07889	-28.7	0.404	ac40425	146	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432464.528434	1947.761722	11.57	 0.20	14.14	297.70381	 48.07871	 -6.3	0.177	ac40429	134	34111488	1349412867	256	0.000700	15,19,25	0,1,11,13,14,17,18,19,21,22,28,30	8
2432470.547177	1947.778211	10.80	 0.23	14.93	297.70407	 48.07726	 54.0	0.299	rh14371	143	34095104	1349413888	320	0.000700	14,19,25	10,11,13,14,17,18,19,21,22,28,30	6,8
2432474.535774	1947.789139	10.63	 0.21	14.82	297.70879	 48.07646	 43.8	0.159	ac40462	134	524416	1349413891	321	0.000700	7,19	0,1,10,11,13,14,17,18,19,21,22,28,30	0,6,8
2432481.551382	1947.808360	10.43	 0.22	14.03	297.70655	 48.07777	 75.6	0.195	ac40483	134	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2432491.512619	1947.835651	10.72	 0.18	14.14	297.70696	 48.07716	-50.5	0.057	ac40495	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432659.840664	1948.296013	10.32	 0.29	14.25	297.71641	 48.08131	 41.9	0.598	ac40687	152	43515904	1349412864	256	0.000700	19,20,23,25	11,13,14,17,18,19,21,22,28,30	8
2432728.701847	1948.484158	10.75	 0.30	14.58	297.70600	 48.07813	 70.2	0.311	rh14515	143	34078720	1349412864	256	0.000700	19,25	11,13,14,17,18,19,21,22,28,30	8
2432735.683265	1948.503233	10.44	 0.21	15.35	297.70434	 48.07685	 66.1	0.407	rh14524	152	524288	1349411840	448	0.000700	19	10,13,14,17,18,19,21,22,28,30	6,7,8
2432737.687894	1948.508710	10.05	 0.51	15.32	297.70506	 48.07722	 50.4	0.364	rh14529	143	524288	1349411843	448	0.000700	19	0,1,10,13,14,17,18,19,21,22,28,30	6,7,8
2432740.674923	1948.516871	10.45	 0.20	14.83	297.70704	 48.07180	 -9.8	0.275	ac40738	130	8912896	1349410819	384	0.000700	19,23	0,1,13,14,17,18,19,21,22,28,30	7,8
2432741.615423	1948.519441	10.66	 0.18	14.78	297.70609	 48.07883	 66.3	0.301	rh14533	143	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432742.670891	1948.522325	 9.79	 0.50	14.69	297.70339	 48.07640	 51.3	0.556	rh14535	143	8912896	1349413889	320	0.000700	19,23	0,10,11,13,14,17,18,19,21,22,28,30	6,8
2432743.720816	1948.525193	10.37	 0.28	15.03	297.70779	 48.07276	-40.9	0.208	ac40744	130	42467328	1349411842	448	0.000700	19,23,25	1,10,13,14,17,18,19,21,22,28,30	6,7,8
2432743.805654	1948.525425	10.81	 0.26	15.30	297.70538	 48.07804	 56.9	0.300	rh14538	152	524288	1349413888	320	0.000700	19	10,11,13,14,17,18,19,21,22,28,30	6,8
2432744.677936	1948.527809	10.83	 0.19	11.50	297.70648	 48.07730	-20.1	0.380	rh14540	152	540800	1477338112	456	0.000700	7,14,19	10,13,14,17,18,19,27,28,30	3,6,7,8
2432747.767800	1948.536251	10.64	 0.24	14.17	297.70408	 48.07543	 47.4	0.297	ac40748	130	524288	1349411840	448	0.000700	19	10,13,14,17,18,19,21,22,28,30	6,7,8
2432748.698255	1948.538793	 9.68	 0.24	13.91	297.71038	 48.07921	 43.2	0.597	ac40749	131	303564928	1483630594	264	0.000700	7,11,19,20,25,28	1,11,13,14,17,18,19,21,22,27,28,30	3,8
2432757.641611	1948.563228	11.67	 0.29	12.90	297.70754	 48.07747	 -9.9	0.318	rh14543	152	268976256	1479435264	456	0.000700	7,14,19,28	10,13,14,17,18,19,21,27,28,30	3,6,7,8
2432758.486877	1948.565538	10.98	 0.31	15.77	297.70667	 48.07655	-83.9	0.034	ir10609	132	557696	2016306178	712	1.000000	7,9,15,19	1,10,13,14,17,18,19,21,27,28,29,30	3,6,7,9
2432758.634391	1948.565941	10.78	 0.21	13.45	297.70527	 48.07830	 58.1	0.046	ac40757	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432758.675252	1948.566053	10.77	 0.20	13.74	297.70642	 48.07537	-67.0	0.065	ac40758	151	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432758.745893	1948.566246	10.97	 0.15	14.01	297.70662	 48.07710	-33.1	0.429	rh14545	152	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432775.606778	1948.612314	10.82	 0.30	11.37	297.71078	 48.07313	 58.4	0.397	ac40804	130	524288	1349410818	384	0.000700	19	1,13,14,17,18,19,21,22,28,30	7,8
2432776.594457	1948.615012	 0.00	 0.00	10.66	  0.00000	  0.00000	  0.0	0.000	ac40805	152	0	0	2048	-1.000000			11
2432789.621476	1948.650605	10.77	 0.18	14.02	297.70774	 48.07545	 24.5	0.228	ac40823	152	524288	1349413890	320	0.000700	19	1,10,11,13,14,17,18,19,21,22,28,30	6,8
2432789.677225	1948.650757	10.89	 0.20	13.53	297.70651	 48.07794	 85.6	0.269	ac40824	130	268959744	1349412864	256	0.000700	19,28	11,13,14,17,18,19,21,22,28,30	8
2432791.263251	1948.655091	 9.75	 0.33	12.58	297.71094	 48.08251	 39.0	0.629	ax04557	158	1377353728	1080713216	4480	0.000700	14,15,19,20,25,28,30	13,14,17,19,21,22,30	7,8,12
2432791.568903	1948.655926	10.59	 0.19	12.53	297.70480	 48.07628	 34.4	0.414	ac40831	131	524288	1349412866	256	0.006944	19	1,11,13,14,17,18,19,21,22,28,30	8
2432791.676940	1948.656221	11.61	 0.17	12.00	297.70057	 48.07315	 32.4	0.395	ac40833	146	76029952	1349410819	384	0.000700	13,19,23,26	0,1,13,14,17,18,19,21,22,28,30	7,8
2432792.660696	1948.658909	11.21	 0.19	11.67	297.71623	 48.07707	-32.0	0.568	ac40836	130	13115392	1349410819	384	0.000700	13,19,22,23	0,1,13,14,17,18,19,21,22,28,30	7,8
2432802.582007	1948.686016	10.54	 0.15	14.29	297.70895	 48.07809	 35.2	0.163	ac40859	134	524288	1349413891	320	0.000700	19	0,1,10,11,13,14,17,18,19,21,22,28,30	6,8
2432803.550519	1948.688663	10.36	 0.19	12.86	297.70638	 48.07742	  3.2	0.418	ac40864	130	524288	1349410816	384	0.000700	19	13,14,17,18,19,21,22,28,30	7,8
2432807.591464	1948.699703	10.58	 0.19	13.33	297.70650	 48.07771	-33.4	0.040	ac40872	134	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
2432808.570015	1948.702377	10.86	 0.24	12.01	297.70605	 48.07818	 74.9	0.252	ac40876	151	524288	1349411840	448	0.000700	19	10,13,14,17,18,19,21,22,28,30	6,7,8
2432811.595348	1948.710643	10.83	 0.18	12.27	297.70680	 48.07642	-69.1	0.144	ac40879	134	524288	1349413888	320	0.000700	19	10,11,13,14,17,18,19,21,22,28,30	6,8
2432816.521676	1948.724103	10.94	 0.29	14.22	297.70707	 48.07718	 87.1	0.278	ir10847	151	302563456	1483367424	712	0.000700	7,14,15,19,25,28	10,13,14,17,19,21,22,27,28,30	3,6,7,9
2432820.565015	1948.735150	10.52	 0.22	13.61	297.70527	 48.07842	-32.5	0.397	ac40889	146	524800	1886283776	256	1.000000	9,19	11,13,14,17,18,19,21,22,28,29,30	8
2432821.530055	1948.737787	10.47	 0.41	14.84	297.70176	 48.07747	 33.1	0.248	ac40895	152	524288	1349413890	320	0.000700	19	1,10,11,13,14,17,18,19,21,22,28,30	6,8
2432832.508349	1948.767782	10.73	 0.22	14.51	297.70767	 48.07930	 23.0	0.123	ac40921	134	524288	1349412864	256	0.000700	19	11,13,14,17,18,19,21,22,28,30	8
